61002,"Eastern Cleddau","Canaston Bridge",207200,215300,"SN072261",6.138,207200,226100,51.900000,-4.8037773
81005,"Piltanton Burn","Barsolus",210700,556300,"NX106995",0.7180000000000001,210600,599500,55.253197,-4.9815503
81003,"Luce","Airyhemming",218000,559900,"NX180175",6.1930000000000005,218000,517500,54.520011,-4.8134809
95002,"Broom","Inverbroom",218400,884200,"NH184078",7.301,218400,807800,57.125135,-5.0015885
47009,"Tiddy","Tideford",234400,59600,"SX344359",0.97,234400,35900,50.199903,-4.3217130
60006,"Gwili","Glangwili",243000,221900,"SN430362",5.082,243000,236200,52.001978,-4.2885356
65015,"Llyfni","Pont Y Cim",244000,352400,"SH440205",2.33,244000,320500,52.759519,-4.3132440
80003,"White Laggan Burn","Loch Dee",246800,578100,"NX467978",0.42500000000000004,246700,597800,55.250483,-4.4132594
80004,"Green Burn","Loch Dee",248100,579100,"NX480577",0.201,248000,557700,54.890856,-4.3714266
84012,"White Cart Water","Hawkhead",249900,662900,"NS498866",6.7010000000000005,249800,686600,56.048628,-4.4130998
85003,"Falloch","Glen Falloch",232100,719500,"NN321061",5.953,232100,706100,56.217749,-4.7092295
5004,"Glass","Fasnakyle",231500,828800,"NH315262",5.033,231500,826200,57.295214,-4.7979585
46007,"West Dart","Dunnabridge",264300,74200,"SX643437",2.6590000000000003,264300,43700,50.277629,-3.9058251
65008,"Peris","Nant Peris",260800,358000,"SH608375",1.202,260800,337500,52.916831,-4.0717264
81007,"Water of Fleet","Rusko",259200,559000,"NX591985",3.5530000000000004,259100,598500,55.260468,-4.2187035
79003,"Nith","Hall Bridge",268400,613000,"NS684112",5.836,268400,611200,55.377082,-4.0784332
84008,"Rotten Calder Water","Redlees",268000,660400,"NS679596",1.6520000000000001,267900,659600,55.811543,-4.1095170
15018,"Lyon","Moar",253400,744800,"NN534448",10.148,253400,744800,56.572178,-4.3877489
6001,"Ness","Ness Castle Farm",263900,841000,"NH639410",73.76700000000001,263900,841000,57.438863,-4.2689944
46002,"Teign","Preston",285600,74600,"SX855667",9.276,285500,66700,50.488888,-3.6154422
58003,"Ewenny","Ewenny Priory",291400,178000,"SS913947",1.599,291300,194700,51.640564,-3.5722281
56014,"Usk","Usk Reservoir",284000,229000,"SN839892",0.375,283900,289200,52.488322,-3.7112850
56007,"Senni","Pont-Hen-Hafod",292800,225500,"SN928262",1.026,292800,226200,51.923965,-3.5602997
55006,"Elan","Caban Coch Reservoir",292600,264500,"SN926645",5.045,292600,264500,52.268135,-3.5752895
64010,"Mawddach","Tyddyn Gwladys",273500,326700,"SH735292",3.89,273500,329200,52.845403,-3.8797307
